저네,,,,NP,*,F,저네,*,*,*,*,*
저년,,,,NP,*,T,저년,*,*,*,*,*
저놈,,,,NP,*,T,저놈,*,*,*,*,*
저느마,,,,NP,*,F,저느마,*,*,*,*,*
저늠,,,,NP,*,T,저늠,*,*,*,*,*
저니,,,,NP,*,F,저니,*,*,*,*,*
저따구,,,,NP,*,F,저따구,*,*,*,*,*
저따기,,,,NP,*,F,저따기,*,*,*,*,*
저따우,,,,NP,*,F,저따우,*,*,*,*,*
저따위,,,,NP,*,F,저따위,*,*,*,*,*
저분,,,,NP,*,T,저분,*,*,*,*,*
저손,,,,NP,*,T,저손,*,*,*,*,*
저이,,,,NP,*,F,저이,*,*,*,*,*
저자,,,,NP,*,F,저자,*,*,*,*,*
저짜,,,,NP,*,F,저짜,*,*,*,*,*
저짝,,,,NP,*,T,저짝,*,*,*,*,*
저쪼,,,,NP,*,F,저쪼,*,*,*,*,*
저쪽,,,,NP,*,T,저쪽,*,*,*,*,*
저쭈,,,,NP,*,F,저쭈,*,*,*,*,*
저쭉,,,,NP,*,T,저쭉,*,*,*,*,*
저치,,,,NP,*,F,저치,*,*,*,*,*
저펜,,,,NP,*,T,저펜,*,*,*,*,*
저편,,,,NP,*,T,저편,*,*,*,*,*
저개,,,,NP,*,F,저개,*,*,*,*,*
저게,,,,NP,*,F,저게,*,*,*,*,*
저군,,,,NP,*,T,저군,*,*,*,*,*
저그,,,,NP,*,F,저그,*,*,*,*,*
저긔,,,,NP,*,F,저긔,*,*,*,*,*
저기,,,,NP,*,F,저기,*,*,*,*,*
저듸,,,,NP,*,F,저듸,*,*,*,*,*
저디,,,,NP,*,F,저디,*,*,*,*,*
저산,,,,NP,*,T,저산,*,*,*,*,*
저어,,,,NP,*,F,저어,*,*,*,*,*
저의,,,,NP,*,F,저의,*,*,*,*,*
저저,,,,NP,*,F,저저,*,*,*,*,*
저희,,,,NP,*,F,저희,*,*,*,*,*
적,,,,NP,*,T,적,*,*,*,*,*
접짝,,,,NP,*,T,접짝,*,*,*,*,*
접쪽,,,,NP,*,T,접쪽,*,*,*,*,*
정게,,,,NP,*,F,정게,*,*,*,*,*
정그게,,,,NP,*,F,정그게,*,*,*,*,*
정제,,,,NP,*,F,정제,*,*,*,*,*
정형,,,,NP,*,T,정형,*,*,*,*,*
제,,,,NP,*,F,제,*,*,*,*,*
제따기,,,,NP,*,F,제따기,*,*,*,*,*
제개,,,,NP,*,F,제개,*,*,*,*,*
제공,,,,NP,*,T,제공,*,*,*,*,*
제군,,,,NP,*,T,제군,*,*,*,*,*
제위,,,,NP,*,F,제위,*,*,*,*,*
제자,,,,NP,*,F,제자,*,*,*,*,*
제형,,,,NP,*,T,제형,*,*,*,*,*
조,,,,NP,*,F,조,*,*,*,*,*
조거,,,,NP,*,F,조거,*,*,*,*,*
조것,,,,NP,*,T,조것,*,*,*,*,*
조기,,,,NP,*,F,조기,*,*,*,*,*
조년,,,,NP,*,T,조년,*,*,*,*,*
조놈,,,,NP,*,T,조놈,*,*,*,*,*
조따구,,,,NP,*,F,조따구,*,*,*,*,*
조따우,,,,NP,*,F,조따우,*,*,*,*,*
조따위,,,,NP,*,F,조따위,*,*,*,*,*
조짜,,,,NP,*,F,조짜,*,*,*,*,*
조짝,,,,NP,*,T,조짝,*,*,*,*,*
조쪼,,,,NP,*,F,조쪼,*,*,*,*,*
조쪽,,,,NP,*,T,조쪽,*,*,*,*,*
조게,,,,NP,*,F,조게,*,*,*,*,*
조그,,,,NP,*,F,조그,*,*,*,*,*
존하,,,,NP,*,F,존하,*,*,*,*,*
존형,,,,NP,*,T,존형,*,*,*,*,*
졸납,,,,NP,*,T,졸납,*,*,*,*,*
졸로,,,,NP,*,F,졸로,*,*,*,*,*
졸부,,,,NP,*,F,졸부,*,*,*,*,*
졸생,,,,NP,*,T,졸생,*,*,*,*,*
졸승,,,,NP,*,T,졸승,*,*,*,*,*
졸자,,,,NP,*,F,졸자,*,*,*,*,*
졸처,,,,NP,*,F,졸처,*,*,*,*,*
종하생,,,,NP,*,T,종하생,*,*,*,*,*
죄제,,,,NP,*,F,죄제,*,*,*,*,*
죄첩,,,,NP,*,T,죄첩,*,*,*,*,*
주그,,,,NP,*,F,주그,*,*,*,*,*
중위,,,,NP,*,F,중위,*,*,*,*,*
즈,,,,NP,*,F,즈,*,*,*,*,*
즈구,,,,NP,*,F,즈구,*,*,*,*,*
즈그,,,,NP,*,F,즈그,*,*,*,*,*
즈네,,,,NP,*,F,즈네,*,*,*,*,*
즈이,,,,NP,*,F,즈이,*,*,*,*,*
즉,,,,NP,*,T,즉,*,*,*,*,*
지,,,,NP,*,F,지,*,*,*,*,*
지그,,,,NP,*,F,지그,*,*,*,*,*
지기,,,,NP,*,F,지기,*,*,*,*,*
직,,,,NP,*,T,직,*,*,*,*,*
짐,,,,NP,*,T,짐,*,*,*,*,*
집사,,,,NP,*,F,집사,*,*,*,*,*
쩌짝,,,,NP,*,T,쩌짝,*,*,*,*,*
쩌그,,,,NP,*,F,쩌그,*,*,*,*,*
쩌기,,,,NP,*,F,쩌기,*,*,*,*,*
차,,,,NP,*,F,차,*,*,*,*,*
차등,,,,NP,*,T,차등,*,*,*,*,*
차처,,,,NP,*,F,차처,*,*,*,*,*
차편,,,,NP,*,T,차편,*,*,*,*,*
척말,,,,NP,*,T,척말,*,*,*,*,*
척종,,,,NP,*,T,척종,*,*,*,*,*
척하,,,,NP,*,F,척하,*,*,*,*,*
천생,,,,NP,*,T,천생,*,*,*,*,*
천신,,,,NP,*,T,천신,*,*,*,*,*
천첩,,,,NP,*,T,천첩,*,*,*,*,*
첨원,,,,NP,*,T,첨원,*,*,*,*,*
첨위,,,,NP,*,F,첨위,*,*,*,*,*
첨존,,,,NP,*,T,첨존,*,*,*,*,*
첨형,,,,NP,*,T,첨형,*,*,*,*,*
첩,,,,NP,*,T,첩,*,*,*,*,*
초모우신,,,,NP,*,T,초모우신,*,*,*,*,*
추생,,,,NP,*,T,추생,*,*,*,*,*
피처,,,,NP,*,F,피처,*,*,*,*,*
하모,,,,NP,*,F,하모,*,*,*,*,*
하생,,,,NP,*,T,하생,*,*,*,*,*
하시,,,,NP,*,F,하시,*,*,*,*,*
하신,,,,NP,*,T,하신,*,*,*,*,*
하처,,,,NP,*,F,하처,*,*,*,*,*
한생,,,,NP,*,T,한생,*,*,*,*,*
현,,,,NP,*,T,현,*,*,*,*,*
형씨,,,,NP,*,F,형씨,*,*,*,*,*
형장,,,,NP,*,T,형장,*,*,*,*,*
화민,,,,NP,*,T,화민,*,*,*,*,*
효손,,,,NP,*,T,효손,*,*,*,*,*
효자,,,,NP,*,F,효자,*,*,*,*,*
걔,,,,NP,*,F,걔,*,*,*,*,*
늬,,,,NP,*,F,늬,*,*,*,*,*
요노옴,,,,NP,*,T,요노옴,*,*,*,*,*
쟤,,,,NP,*,F,쟤,*,*,*,*,*
